"Bus","No","Time (abs)","State","ID (hex)","DLC","Data (hex)","ASCII"
"USB-to-CAN V2 compact  CAN-1","27,174","00:01:10.625","  E   "," 8FE6E0B","8","84 18 88 18 B2 18 96 18","........"
"USB-to-CAN V2 compact  CAN-1","27,175","00:01:10.626","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,176","00:01:10.636","  E   "," CF00400","8","FF A2 8C F8 4C FF FF FF","....L..."
"USB-to-CAN V2 compact  CAN-1","27,177","00:01:10.637","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,178","00:01:10.637","  E   "," CF00300","8","FC 5E FF FF FF FF FF FF",".^......"
"USB-to-CAN V2 compact  CAN-1","27,179","00:01:10.638","  E   "," CFEC1EE","8","B1 84 4B 00 81 11 08 00","..K....."
"USB-to-CAN V2 compact  CAN-1","27,180","00:01:10.639","  E   ","18F00117","8","FF FF FF FF FF FF FF F3","........"
"USB-to-CAN V2 compact  CAN-1","27,181","00:01:10.639","  E   ","18F00503","8","FF FF FF 7E FF FF FF FF","...~...."
"USB-to-CAN V2 compact  CAN-1","27,182","00:01:10.640","  E   ","18FE4A03","8","FF FD C2 F0 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,183","00:01:10.640","  E   ","18FEF100","8","F3 A1 18 0F FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,184","00:01:10.641","  E   ","18FF20EF","8","F1 8C 7C 26 8C EF FF 4B","..|&...K"
"USB-to-CAN V2 compact  CAN-1","27,185","00:01:10.645","  E   "," 8FE6E0B","8","86 18 A0 18 B0 18 98 18","........"
"USB-to-CAN V2 compact  CAN-1","27,186","00:01:10.645","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,187","00:01:10.646","  E   ","18F00010","8","FF 7D FF FF FF FF FF 4B",".}.....K"
"USB-to-CAN V2 compact  CAN-1","27,188","00:01:10.655","  E   ","18FEBF0B","8","91 18 7D 7E 7E 7D FF FF","..}~~}.."
"USB-to-CAN V2 compact  CAN-1","27,189","00:01:10.655","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,190","00:01:10.665","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,191","00:01:10.665","  E   "," 8FE6E0B","8","8C 18 B6 18 AE 18 A2 18","........"
"USB-to-CAN V2 compact  CAN-1","27,192","00:01:10.676","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,193","00:01:10.685","  E   "," 8FE6E0B","8","92 18 C8 18 B4 18 AA 18","........"
"USB-to-CAN V2 compact  CAN-1","27,194","00:01:10.685","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,195","00:01:10.686","  E   "," CF00300","8","FC 5E FF FF FF FF FF FF",".^......"
"USB-to-CAN V2 compact  CAN-1","27,196","00:01:10.686","  E   ","18FF20EF","8","F1 8C 94 26 8C EF FF 4B","...&...K"
"USB-to-CAN V2 compact  CAN-1","27,197","00:01:10.695","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,198","00:01:10.695","  E   ","18F00010","8","FF 7D FF FF FF FF FF 4B",".}.....K"
"USB-to-CAN V2 compact  CAN-1","27,199","00:01:10.696","  E   ","18FED910","8","1F FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,200","00:01:10.697","  E   "," CEFEF0B","8","CC FA 7D FF FF FF FF 42","..}....B"
"USB-to-CAN V2 compact  CAN-1","27,201","00:01:10.703","  E   "," C00000B","8","30 FF FF FA FF FF FF 52","0......R"
"USB-to-CAN V2 compact  CAN-1","27,202","00:01:10.705","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,203","00:01:10.705","  E   "," 8FE6E0B","8","96 18 9E 18 AE 18 A4 18","........"
"USB-to-CAN V2 compact  CAN-1","27,204","00:01:10.706","  E   ","18FEBF0B","8","9A 18 7D 7D 7E 7D FF FF","..}}~}.."
"USB-to-CAN V2 compact  CAN-1","27,205","00:01:10.707","  E   ","18F0010B","8","00 00 F3 FF FF 01 FF F3","........"
"USB-to-CAN V2 compact  CAN-1","27,206","00:01:10.709","  E   ","18FE4F0B","8","FF FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,207","00:01:10.711","  E   ","18FEAD0B","8","00 00 00 00 FE FE FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,208","00:01:10.715","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,209","00:01:10.719","  E   ","18FDC40B","8","E0 08 FF F3 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,210","00:01:10.725","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,211","00:01:10.725","  E   "," 8FE6E0B","8","B2 18 AC 18 C8 18 B4 18","........"
"USB-to-CAN V2 compact  CAN-1","27,212","00:01:10.736","  E   "," CF00400","8","FF A2 8C 40 4D FF FF FF","...@M..."
"USB-to-CAN V2 compact  CAN-1","27,213","00:01:10.736","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,214","00:01:10.737","  E   "," CF00300","8","FC 5E FF FF FF FF FF FF",".^......"
"USB-to-CAN V2 compact  CAN-1","27,215","00:01:10.737","  E   ","18F00117","8","FF FF FF FF FF FF FF F3","........"
"USB-to-CAN V2 compact  CAN-1","27,216","00:01:10.738","  E   ","18F00503","8","FF FF FF 7E FF FF FF FF","...~...."
"USB-to-CAN V2 compact  CAN-1","27,217","00:01:10.738","  E   ","18F31100","8","D5 25 00 67 01 FF 22 FB",".%.g..""."
"USB-to-CAN V2 compact  CAN-1","27,218","00:01:10.739","  E   ","18FC04F4","8","84 01 05 3A 27 27 D5 96","...:''.."
"USB-to-CAN V2 compact  CAN-1","27,219","00:01:10.740","  E   ","18FCDC00","8","FD FF FF FD FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,220","00:01:10.740","  E   ","18FDCC27","8","FF F0 FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,221","00:01:10.741","  E   ","18FE4A03","8","FF FD C2 F0 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,222","00:01:10.741","  E   ","18FE5127","8","7C FF FF FF FF FF FF FF","|......."
"USB-to-CAN V2 compact  CAN-1","27,223","00:01:10.742","  E   ","18FEAE30","8","FF FF 6F 6F FF FF FF FF","..oo...."
"USB-to-CAN V2 compact  CAN-1","27,224","00:01:10.742","  E   ","18FEDF00","8","7D FF FF FF FF FF FF FF","}......."
"USB-to-CAN V2 compact  CAN-1","27,225","00:01:10.743","  E   ","18FEDFEF","8","7D FF FF FF 7D FF FF FF","}...}..."
"USB-to-CAN V2 compact  CAN-1","27,226","00:01:10.744","  E   ","18FEF100","8","F3 B8 18 0F FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,227","00:01:10.744","  E   ","18FF20EF","8","F1 8B A4 26 8B EF FF 4B","...&...K"
"USB-to-CAN V2 compact  CAN-1","27,228","00:01:10.745","  E   "," 8FE6E0B","8","A6 18 CA 18 AE 18 B6 18","........"
"USB-to-CAN V2 compact  CAN-1","27,229","00:01:10.745","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,230","00:01:10.746","  E   ","18EBFF00","8","01 FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,231","00:01:10.747","  E   ","18EBFF10","8","01 20 FF FF FF FF FF FF",". ......"
"USB-to-CAN V2 compact  CAN-1","27,232","00:01:10.747","  E   ","18EBFFEF","8","01 FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,233","00:01:10.748","  E   ","18F00010","8","FF 7D FF FF FF FF FF 4B",".}.....K"
"USB-to-CAN V2 compact  CAN-1","27,234","00:01:10.755","  E   ","18FEBF0B","8","B1 18 7C 7E 7D 7D FF FF","..|~}}.."
"USB-to-CAN V2 compact  CAN-1","27,235","00:01:10.756","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,236","00:01:10.756","  E   "," CFEC1EE","8","B1 84 4B 00 81 11 08 00","..K....."
"USB-to-CAN V2 compact  CAN-1","27,237","00:01:10.765","  E   "," 8FE6E0B","8","82 18 AE 18 C8 18 BC 18","........"
"USB-to-CAN V2 compact  CAN-1","27,238","00:01:10.766","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,239","00:01:10.775","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,240","00:01:10.783","  E   ","18FECA0B","8","C0 FF 00 00 00 00 FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,241","00:01:10.785","  E   "," CF00300","8","FC 5B FF FF FF FF FF FF",".[......"
"USB-to-CAN V2 compact  CAN-1","27,242","00:01:10.785","  E   "," 8FE6E0B","8","AE 18 B6 18 B8 18 B6 18","........"
"USB-to-CAN V2 compact  CAN-1","27,243","00:01:10.786","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,244","00:01:10.786","  E   ","18FF20EF","8","F1 8B B4 26 8B EF FF 4B","...&...K"
"USB-to-CAN V2 compact  CAN-1","27,245","00:01:10.794","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,246","00:01:10.795","  E   ","18F00010","8","FF 7D FF FF FF FF FF 4B",".}.....K"
"USB-to-CAN V2 compact  CAN-1","27,247","00:01:10.795","  E   ","18FED910","8","1F FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,248","00:01:10.797","  E   "," CEFEF0B","8","CC FA 7D FF FF FF FF 53","..}....S"
"USB-to-CAN V2 compact  CAN-1","27,249","00:01:10.803","  E   "," C00000B","8","30 FF FF FA FF FF FF 63","0......c"
"USB-to-CAN V2 compact  CAN-1","27,250","00:01:10.805","  E   "," 8FE6E0B","8","B4 18 BA 18 C0 18 BC 18","........"
"USB-to-CAN V2 compact  CAN-1","27,251","00:01:10.805","  E   ","18FEBF0B","8","B7 18 7D 7D 7D 7D FF FF","..}}}}.."
"USB-to-CAN V2 compact  CAN-1","27,252","00:01:10.806","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,253","00:01:10.807","  E   ","18F0010B","8","00 00 F3 FF FF 01 FF F3","........"
"USB-to-CAN V2 compact  CAN-1","27,254","00:01:10.809","  E   ","18FE4F0B","8","FF FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,255","00:01:10.811","  E   ","18FEAD0B","8","00 00 00 00 FE FE FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,256","00:01:10.814","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,257","00:01:10.819","  E   ","18FDC40B","8","E0 08 FF F3 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,258","00:01:10.825","  E   "," 8FE6E0B","8","90 18 98 18 AC 18 C8 18","........"
"USB-to-CAN V2 compact  CAN-1","27,259","00:01:10.826","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,260","00:01:10.834","  E   "," CF00400","8","FF A1 8B 80 4D FF FF FF","....M..."
"USB-to-CAN V2 compact  CAN-1","27,261","00:01:10.835","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,262","00:01:10.836","  E   "," CF00300","8","FC 5B FF FF FF FF FF FF",".[......"
"USB-to-CAN V2 compact  CAN-1","27,263","00:01:10.836","  E   ","18F00117","8","FF FF FF FF FF FF FF F3","........"
"USB-to-CAN V2 compact  CAN-1","27,264","00:01:10.837","  E   ","18F00503","8","FF FF FF 7E FF FF FF FF","...~...."
"USB-to-CAN V2 compact  CAN-1","27,265","00:01:10.837","  E   ","18FE4A03","8","FF FD C2 F0 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,266","00:01:10.838","  E   ","18FEF100","8","F3 CC 18 0F FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,267","00:01:10.838","  E   ","18FF20EF","8","F1 8B C0 26 8B EF FF 4B","...&...K"
"USB-to-CAN V2 compact  CAN-1","27,268","00:01:10.845","  E   "," 8FE6E0B","8","A4 18 9C 18 C4 18 C0 18","........"
"USB-to-CAN V2 compact  CAN-1","27,269","00:01:10.845","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,270","00:01:10.846","  E   ","18F00010","8","FF 7D FF FF FF FF FF 4B",".}.....K"
"USB-to-CAN V2 compact  CAN-1","27,271","00:01:10.855","  E   ","18FEBF0B","8","99 18 7D 7D 80 7F FF FF","..}}..."
"USB-to-CAN V2 compact  CAN-1","27,272","00:01:10.855","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,273","00:01:10.865","  E   "," 8FE6E0B","8","B4 18 A2 18 CC 18 C2 18","........"
"USB-to-CAN V2 compact  CAN-1","27,274","00:01:10.865","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,275","00:01:10.875","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,276","00:01:10.885","  E   "," 8FE6E0B","8","AC 18 82 18 B4 18 CA 18","........"
"USB-to-CAN V2 compact  CAN-1","27,277","00:01:10.886","  E   "," CF00300","8","FC 5B FF FF FF FF FF FF",".[......"
"USB-to-CAN V2 compact  CAN-1","27,278","00:01:10.886","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,279","00:01:10.887","  E   ","18FF20EF","8","F1 8B C8 26 8B EF FF 4B","...&...K"
"USB-to-CAN V2 compact  CAN-1","27,280","00:01:10.895","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,281","00:01:10.896","  E   ","18EBFF00","8","02 FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,282","00:01:10.896","  E   ","18EBFF10","8","02 FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,283","00:01:10.897","  E   "," CEFEF0B","8","CC FA 7D FF FF FF FF 74","..}....t"
"USB-to-CAN V2 compact  CAN-1","27,284","00:01:10.897","  E   ","18EBFFEF","8","02 FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,285","00:01:10.898","  E   ","18F00010","8","FF 7D FF FF FF FF FF 4B",".}.....K"
"USB-to-CAN V2 compact  CAN-1","27,286","00:01:10.899","  E   ","18FED910","8","1F FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,287","00:01:10.903","  E   "," C00000B","8","30 FF FF FA FF FF FF 14","0......."
"USB-to-CAN V2 compact  CAN-1","27,288","00:01:10.905","  E   "," 8FE6E0B","8","B4 18 82 18 D0 18 D4 18","........"
"USB-to-CAN V2 compact  CAN-1","27,289","00:01:10.905","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,290","00:01:10.906","  E   ","18FEBF0B","8","9B 18 7E 7C 80 80 FF FF","..~|...."
"USB-to-CAN V2 compact  CAN-1","27,291","00:01:10.907","  E   ","18F0010B","8","00 00 F3 FF FF 01 FF F3","........"
"USB-to-CAN V2 compact  CAN-1","27,292","00:01:10.909","  E   ","18FE4F0B","8","FF FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,293","00:01:10.911","  E   ","18FEAD0B","8","00 00 00 00 FE FE FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,294","00:01:10.916","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,295","00:01:10.919","  E   ","18FDC40B","8","E0 08 FF F3 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,296","00:01:10.925","  E   "," 8FE6E0B","8","C8 18 A8 18 C2 18 C8 18","........"
"USB-to-CAN V2 compact  CAN-1","27,297","00:01:10.926","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,298","00:01:10.936","  E   "," CF00400","8","FF A1 8B A0 4D FF FF FF","....M..."
"USB-to-CAN V2 compact  CAN-1","27,299","00:01:10.937","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,300","00:01:10.937","  E   "," CF00300","8","FC 5A FF FF FF FF FF FF",".Z......"
"USB-to-CAN V2 compact  CAN-1","27,301","00:01:10.938","  E   ","18F00117","8","FF FF FF FF FF FF FF F3","........"
"USB-to-CAN V2 compact  CAN-1","27,302","00:01:10.938","  E   ","18F00503","8","FF FF FF 7E FF FF FF FF","...~...."
"USB-to-CAN V2 compact  CAN-1","27,303","00:01:10.939","  E   ","18FE4A03","8","FF FD C2 F0 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,304","00:01:10.940","  E   ","18FEF100","8","F3 D7 18 0F FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,305","00:01:10.940","  E   ","18FF20EF","8","F1 8B D0 26 8B EF FF 4B","...&...K"
"USB-to-CAN V2 compact  CAN-1","27,306","00:01:10.945","  E   "," 8FE6E0B","8","B4 18 92 18 DA 18 D4 18","........"
"USB-to-CAN V2 compact  CAN-1","27,307","00:01:10.945","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,308","00:01:10.946","  E   ","18F00010","8","FF 7D FF FF FF FF FF 4B",".}.....K"
"USB-to-CAN V2 compact  CAN-1","27,309","00:01:10.955","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,310","00:01:10.955","  E   ","18FEBF0B","8","BD 18 7E 7D 7E 7E FF FF","..~}~~.."
"USB-to-CAN V2 compact  CAN-1","27,311","00:01:10.964","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,312","00:01:10.965","  E   "," 8FE6E0B","8","B2 18 98 18 D0 18 D4 18","........"
"USB-to-CAN V2 compact  CAN-1","27,313","00:01:10.976","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,314","00:01:10.985","  E   "," 8FE6E0B","8","C8 18 BC 18 EC 18 DA 18","........"
"USB-to-CAN V2 compact  CAN-1","27,315","00:01:10.985","  E   "," CF00300","8","FC 5A FF FF FF FF FF FF",".Z......"
"USB-to-CAN V2 compact  CAN-1","27,316","00:01:10.986","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,317","00:01:10.986","  E   ","18FE5127","8","7C FF FF FF FF FF FF FF","|......."
"USB-to-CAN V2 compact  CAN-1","27,318","00:01:10.987","  E   ","18FEDF00","8","7D FF FF FF FF FF FF FF","}......."
"USB-to-CAN V2 compact  CAN-1","27,319","00:01:10.988","  E   ","18FEDFEF","8","7D FF FF FF 7D FF FF FF","}...}..."
"USB-to-CAN V2 compact  CAN-1","27,320","00:01:10.988","  E   ","18FF20EF","8","F1 8B D8 26 8B EF FF 4B","...&...K"
"USB-to-CAN V2 compact  CAN-1","27,321","00:01:10.995","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,322","00:01:10.996","  E   ","18F00010","8","FF 7D FF FF FF FF FF 4B",".}.....K"
"USB-to-CAN V2 compact  CAN-1","27,323","00:01:10.996","  E   ","18FED910","8","1F FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,324","00:01:10.997","  E   "," CEFEF0B","8","CC FA 7D FF FF FF FF 05","..}....."
"USB-to-CAN V2 compact  CAN-1","27,325","00:01:11.003","  E   "," C00000B","8","30 FF FF FA FF FF FF 25","0......%"
"USB-to-CAN V2 compact  CAN-1","27,326","00:01:11.005","  E   "," 8FE6E0B","8","CC 18 BA 18 DC 18 DC 18","........"
"USB-to-CAN V2 compact  CAN-1","27,327","00:01:11.005","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,328","00:01:11.006","  E   ","18FEBF0B","8","C3 18 7D 7D 7E 7E FF FF","..}}~~.."
"USB-to-CAN V2 compact  CAN-1","27,329","00:01:11.007","  E   ","18F0010B","8","00 00 F3 FF FF 01 FF F3","........"
"USB-to-CAN V2 compact  CAN-1","27,330","00:01:11.009","  E   ","18FE4F0B","8","FF FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,331","00:01:11.011","  E   ","18FEAD0B","8","00 00 00 00 FE FE FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,332","00:01:11.015","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,333","00:01:11.019","  E   ","18FDC40B","8","E0 08 FF F3 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,334","00:01:11.025","  E   "," 8FE6E0B","8","AC 18 B6 18 FA 18 DC 18","........"
"USB-to-CAN V2 compact  CAN-1","27,335","00:01:11.025","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,336","00:01:11.036","  E   "," CF00400","8","FF A1 8B C8 4D FF FF FF","....M..."
"USB-to-CAN V2 compact  CAN-1","27,337","00:01:11.036","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,338","00:01:11.037","  E   "," CF00300","8","FC 5A FF FF FF FF FF FF",".Z......"
"USB-to-CAN V2 compact  CAN-1","27,339","00:01:11.038","  E   ","18F00117","8","FF FF FF FF FF FF FF F3","........"
"USB-to-CAN V2 compact  CAN-1","27,340","00:01:11.038","  E   ","18F00503","8","FF FF FF 7E FF FF FF FF","...~...."
"USB-to-CAN V2 compact  CAN-1","27,341","00:01:11.039","  E   ","18FE4A03","8","FF FD C2 F0 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,342","00:01:11.039","  E   ","18FEF100","8","F3 E3 18 0F FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,343","00:01:11.040","  E   ","18FF20EF","8","F1 8B E4 26 8B EF FF 4B","...&...K"
"USB-to-CAN V2 compact  CAN-1","27,344","00:01:11.045","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,345","00:01:11.045","  E   "," 8FE6E0B","8","BE 18 D8 18 E0 18 E0 18","........"
"USB-to-CAN V2 compact  CAN-1","27,346","00:01:11.046","  E   ","18EBFF00","8","03 FF FF FF FF FF 20 03","...... ."
"USB-to-CAN V2 compact  CAN-1","27,347","00:01:11.046","  E   ","18EBFF10","8","03 FF FF 20 03 FF FF FF","... ...."
"USB-to-CAN V2 compact  CAN-1","27,348","00:01:11.047","  E   ","18EBFFEF","8","03 FF FF FF FF FF 20 03","...... ."
"USB-to-CAN V2 compact  CAN-1","27,349","00:01:11.048","  E   ","18F00010","8","FF 7D FF FF FF FF FF 4B",".}.....K"
"USB-to-CAN V2 compact  CAN-1","27,350","00:01:11.055","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,351","00:01:11.055","  E   ","18FEBF0B","8","CD 18 7D 7D 7F 7D FF FF","..}}}.."
"USB-to-CAN V2 compact  CAN-1","27,352","00:01:11.065","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,353","00:01:11.065","  E   "," 8FE6E0B","8","D4 18 E6 18 FE 18 DE 18","........"
"USB-to-CAN V2 compact  CAN-1","27,354","00:01:11.074","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","27,355","00:01:11.085","  E   "," 8FE6E0B","8","CA 18 DA 18 EE 18 E0 18","........"
"USB-to-CAN V2 compact  CAN-1","27,356","00:01:11.085","  E   "," CF00300","8","FC 5A FF FF FF FF FF FF",".Z......"
